id,name,description,manufacturer,price,name_clean,description_clean,manufacturer_clean,price_clean,brand_clean,price_flag
202515446,Uniden TCX905 Tru-Digital Expansion Handset With Caller ID,,Uniden,$29.99,uniden tcx905 trudigital expansion handset with caller id,,uniden,29.99,uniden,False
202537952,Panasonic KX-TGA450B Cordless Handset,Panasonic KX-TGA450B Additional Handset for PANKXTG4500B,Panasonic,,panasonic kxtga450b cordless handset,panasonic kxtga450b additional handset for pankxtg4500b,panasonic,,panasonic,True
202537962,Panasonic KX-TG4500B Corded/Cordless Telephone,4 x Phone Line(s) - Black,Panasonic,,panasonic kxtg4500b cordedcordless telephone,4 x phone lines  black,panasonic,,panasonic,True
202537967,Panasonic KX-TG6700B Cordless Telephone,Panasonic KX-TG6700B 5.8 GHz 2-Line FHSS GigaRange Expandable Digital Cordless Phone with Answering System & Call Waiting Caller ID,Panasonic,$106.14,panasonic kxtg6700b cordless telephone,panasonic kxtg6700b 58 ghz 2line fhss gigarange expandable digital cordless phone with answering system  call waiting caller id,panasonic,106.14,panasonic,False
202537969,Panasonic KX-TGA670B Cordless Handset,Panasonic KX-TGA670B Additional Handset for PANKXTG6700B,Panasonic,,panasonic kxtga670b cordless handset,panasonic kxtga670b additional handset for pankxtg6700b,panasonic,,panasonic,True
202592070,Fellowes Powershred Personal W11C Shredder - 30100,Cross Cut - 11 Per Pass - 5.5 Gallon Wastebasket,Fellowes,,fellowes powershred personal w11c shredder  30100,cross cut  11 per pass  55 gallon wastebasket,fellowes,,fellowes,True
202592699,Directed Electronics Antenna Extension Cable - 14230,SMB - 50ft,Sirius,,directed electronics antenna extension cable  14230,smb  50ft,sirius,,sirius,True
202619749,Weber Q 300 Gas Grill,,Weber,,weber q 300 gas grill,,weber,,weber,True
202635467,Sony Learning Remote Control - RMVL600,"TV, DVD Player, VCR, CD Player, Satellite Receiver, DVR - 32.81 ft - Universal Remote",Sony,$19.99,sony learning remote control  rmvl600,tv dvd player vcr cd player satellite receiver dvr  3281 ft  universal remote,sony,19.99,sony,False
202635701,Uniden TCX905 Cordless Handset - TCX905,Uniden TCX-905 Tru-Digital Expansion Handset With Caller ID,Uniden,,uniden tcx905 cordless handset  tcx905,uniden tcx905 trudigital expansion handset with caller id,uniden,,uniden,True
202755491,Panasonic KX-TS600W Basic Telephone,"1 x Phone Line(s) - 1 x Headset, 1 x Data - White",Panasonic,,panasonic kxts600w basic telephone,1 x phone lines  1 x headset 1 x data  white,panasonic,,panasonic,True
202778257,Pioneer Nautica Marine Remote Control,Pioneer Electronics CD-MR80D Wired Marine Remote Control with Display,Pioneer,,pioneer nautica marine remote control,pioneer electronics cdmr80d wired marine remote control with display,pioneer,,pioneer,True
202778315,Pioneer GEX-P920XM XM Digital Satellite Tuner - GEX-P920XM,Pioneer Electronics GEXP920XM XM Digital Satellite Tuner for Pioneer Headunits,Pioneer,,pioneer gexp920xm xm digital satellite tuner  gexp920xm,pioneer electronics gexp920xm xm digital satellite tuner for pioneer headunits,pioneer,,pioneer,True
202784218,Pioneer TS-P462 Speaker,Pioneer Electronics TS-P462 4' x 6' 2-Way Component Plate Speaker with 150 Watts Maximum Power,Pioneer,,pioneer tsp462 speaker,pioneer electronics tsp462 4 x 6 2way component plate speaker with 150 watts maximum power,pioneer,,pioneer,True
202784323,Pioneer Nautica TS-MR1640 Marine Speaker - TS-MR1640,Pioneer Electronics TSMR1640 Nautica Series 6-1/2' Marine-Use 2-Way Speaker with 160 Watts Max. Power,Pioneer,,pioneer nautica tsmr1640 marine speaker  tsmr1640,pioneer electronics tsmr1640 nautica series 612 marineuse 2way speaker with 160 watts max power,pioneer,,pioneer,True
202785722,Canon NB-5L Lithium-Ion Digital Camera Battery - 1135B001,Canon NB-5L Lithium Ion Battery,Canon,$36.49,canon nb5l lithiumion digital camera battery  1135b001,canon nb5l lithium ion battery,canon,36.49,canon,False
202812567,Boss 161 Speaker,Speaker - Magnetically Shielded,BOSE,$158.00,boss 161 speaker,speaker  magnetically shielded,bose,158.0,bose,False
202812620,Bose Acoustimass 5 Series III Speaker System - 21725,2.1-channel - Black,BOSE,$359.00,bose acoustimass 5 series iii speaker system  21725,21channel  black,bose,359.0,bose,False
202812646,Bose PMCII Remote Control,"DVD Player, TV, VCR, Tuner, Amplifier, CD Player, Cable Box, Satellite Receiver, PVR (Personal Video Recorder) - 80 ft - DVD Player Remote",BOSE,$145.37,bose pmcii remote control,dvd player tv vcr tuner amplifier cd player cable box satellite receiver pvr personal video recorder  80 ft  dvd player remote,bose,145.37,bose,False
202813304,Apple DVI to mini-DVI Video Cable Adapter - M9321GB,mini-DVI Male to 24-pin DVI-D (Digital) Male,Apple,$19.99,apple dvi to minidvi video cable adapter  m9321gb,minidvi male to 24pin dvid digital male,apple,19.99,apple,False
202827677,Peerless PLAV70-UNLP-S Articulating Dual-Arm with Vertical Adjustment - PLAV70 UNLPS,Steel - 200 lb,Peerless,$449.52,peerless plav70unlps articulating dualarm with vertical adjustment  plav70 unlps,steel  200 lb,peerless,449.52,peerless,False
202827684,Sanus VisionMount Flat Panel TV Wall Mount - MF110-B1,"Steel, Aluminum - 100 lb",Sanus,,sanus visionmount flat panel tv wall mount  mf110b1,steel aluminum  100 lb,sanus,,sanus,True
202827713,Sanus VisionMount Flat Panel TV Wall Mount - ML22-B1,Steel - 100 lb,Sanus,,sanus visionmount flat panel tv wall mount  ml22b1,steel  100 lb,sanus,,sanus,True
202827715,Sanus VisionMount Tilting Flat Panel TV Wall Mount - MT25-B1,Steel - 100 lb,Sanus,,sanus visionmount tilting flat panel tv wall mount  mt25b1,steel  100 lb,sanus,,sanus,True
202845629,Panasonic SDYD250 Automatic Bread Maker,,Panasonic,,panasonic sdyd250 automatic bread maker,,panasonic,,panasonic,True
202861078,Canon PSC-55 Deluxe Leather Camera Case - 1588B001,Top Loading - Leather - Black,Canon,$16.82,canon psc55 deluxe leather camera case  1588b001,top loading  leather  black,canon,16.82,canon,False
202870170,Garmin GA 25MCX Low Profile Remote GPS Antenna - 010-10702-00,,Garmin,,garmin ga 25mcx low profile remote gps antenna  0101070200,,garmin,,garmin,True
202870171,CHARGE YOUR UNIT WITH THIS AC ADAPTER CABLE. ALSO INCLUDES INTERNATIONAL ADAPTER - 010-10723-00,,Garmin,,charge your unit with this ac adapter cable also includes international adapter  0101072300,,garmin,,garmin,True
202870172,Garmin USB Cable - 010-10723-01,1 x Type A USB,Garmin,$8.15,garmin usb cable  0101072301,1 x type a usb,garmin,8.15,garmin,False
202870173,Garmin Leather GPS Case,Garmin 010-10723-02 - Leather GPS Case,Garmin,,garmin leather gps case,garmin 0101072302  leather gps case,garmin,,garmin,True
202870174,Garmin Vehicle Suction Cup mount,Garmin 010-10723-03 - Vehicle Suction Cup Mount,Garmin,,garmin vehicle suction cup mount,garmin 0101072303  vehicle suction cup mount,garmin,,garmin,True
202870177,Garmin Cigarette Lighter Adapter for GPS,Garmin 010-10723-06 - Cigarette Lighter Adapter for GPS - 12V DC,Garmin,,garmin cigarette lighter adapter for gps,garmin 0101072306  cigarette lighter adapter for gps  12v dc,garmin,,garmin,True
202870184,Garmin Cigarette Lighter Adapter for GPS Navigation - 010-10747-03,,Garmin,$12.99,garmin cigarette lighter adapter for gps navigation  0101074703,,garmin,12.99,garmin,False
202870448,Sharp R-1214 Microwave Oven - R-1214,SHARP Over-the-Counter Stainless Mircowave Oven - R1214,Sharp,$380.67,sharp r1214 microwave oven  r1214,sharp overthecounter stainless mircowave oven  r1214,sharp,380.67,sharp,False
202882380,Linksys WAP4400N Wireless-N Access Point With POE - WAP4400N,Linksys Wireless-N Access Point with Power Over Ethernet High-Speed Wireless Access for Existing Networks!,LINKSYS,,linksys wap4400n wirelessn access point with poe  wap4400n,linksys wirelessn access point with power over ethernet highspeed wireless access for existing networks,linksys,,linksys,True
202899626,Linksys Wireless-N WRVS4400N Gigabit Security Router with VPN,4 x LAN,LINKSYS,,linksys wirelessn wrvs4400n gigabit security router with vpn,4 x lan,linksys,,linksys,True
202899996,Panasonic CGA-S007A/1B Lithium Ion Digital Camera Battery,Lithium Ion (Li-Ion) - 3.7V DC - Photo Battery,Panasonic,,panasonic cgas007a1b lithium ion digital camera battery,lithium ion liion  37v dc  photo battery,panasonic,,panasonic,True
202899998,Panasonic BB-HCM331A Outdoor Network Camera with 2-Way Audio,Color - CCD - Cable,Panasonic,,panasonic bbhcm331a outdoor network camera with 2way audio,color  ccd  cable,panasonic,,panasonic,True
202900002,Panasonic BL-C1A Network Camera,,Panasonic,,panasonic blc1a network camera,,panasonic,,panasonic,True
202900025,Panasonic KX-FG2451 Plain Paper Thermal Transfer Fax/Copier - KX-FG2451,Panasonic Plain Paper Fax/Copier with 2.4GHz FHSS GigaRange Cordless Phone and Digital Answering System,Panasonic,,panasonic kxfg2451 plain paper thermal transfer faxcopier  kxfg2451,panasonic plain paper faxcopier with 24ghz fhss gigarange cordless phone and digital answering system,panasonic,,panasonic,True
202900030,Panasonic KX-TS3282W Corded Telephone,2 x Phone Line(s) - Headset - White,Panasonic,,panasonic kxts3282w corded telephone,2 x phone lines  headset  white,panasonic,,panasonic,True
202900041,"Panasonic NN-C994S Genius Prestige Convection Microwave Oven with Inverter Turbo Defrost and One-Touch Sensor Cooking, Stainless",,Panasonic,,panasonic nnc994s genius prestige convection microwave oven with inverter turbo defrost and onetouch sensor cooking stainless,,panasonic,,panasonic,True
202900227,Panasonic KX-TSC14W 2-Line Telephone,2 x Phone Line(s) - Headset - White,Panasonic,,panasonic kxtsc14w 2line telephone,2 x phone lines  headset  white,panasonic,,panasonic,True
202916534,Microsoft Office 2007 Home and Student - 79G-00007,,Microsoft,$82.99,microsoft office 2007 home and student  79g00007,,microsoft,82.99,microsoft,False
202916547,Microsoft Office 2007 Standard - 021-07746,,Microsoft,$319.99,microsoft office 2007 standard  02107746,,microsoft,319.99,microsoft,False
202973389,Techcraft Veneto Series ABS32 TV Stand,"Glass, Wood - Black",Techcraft,$150.13,techcraft veneto series abs32 tv stand,glass wood  black,techcraft,150.13,techcraft,False
202973396,Techcraft Veneto Series SWP48 TV Stand,"Wood, Glass - Brown",Techcraft,$299.00,techcraft veneto series swp48 tv stand,wood glass  brown,techcraft,299.0,techcraft,False
202985798,LG Electronics RLM20K Remote Laundry Monitoring System,,LG Electronics,,lg electronics rlm20k remote laundry monitoring system,,lg electronics,,lg,True
202985803,LG Electronics WDP3 Laundry Pedestal with Drawer - Blue,,LG Electronics,,lg electronics wdp3 laundry pedestal with drawer  blue,,lg electronics,,lg,True
202985806,LG Electronics LG WSTK1 Washer/Dryer Stacking Kit: White,,LG Electronics,,lg electronics lg wstk1 washerdryer stacking kit white,,lg electronics,,lg,True
202985950,Nintendo DS Lite (Black Onyx) - USGSKB,,Nintendo Of America,,nintendo ds lite black onyx  usgskb,,nintendo of america,,nintendo,True
202989028,"Logitech QuickCam Communicate STX Webcam - Black, Charcoal - 961464-0403",CMOS - USB,Logitech,,logitech quickcam communicate stx webcam  black charcoal  9614640403,cmos  usb,logitech,,logitech,True
203017911,Audiovox CNP2000 XM Mini-Tuner,XM Satellite Radio Receiver,Audiovox,,audiovox cnp2000 xm minituner,xm satellite radio receiver,audiovox,,audiovox,True
203017912,Audiovox CNP2000H XM Mini-Tuner Home Dock,XM Satellite Radio,Audiovox,$24.74,audiovox cnp2000h xm minituner home dock,xm satellite radio,audiovox,24.74,audiovox,False
203017999,Denon TU-1500RD Stereo Radio Tuner - TU1500RD,40,Denon,,denon tu1500rd stereo radio tuner  tu1500rd,40,denon,,denon,True
203021705,Toshiba Lithium Ion Portable DVD Player Battery - MEDB05LX,Lithium Ion (Li-Ion) - 7.4V DC - Portable DVD Player Battery,Toshiba,$149.99,toshiba lithium ion portable dvd player battery  medb05lx,lithium ion liion  74v dc  portable dvd player battery,toshiba,149.99,toshiba,False
203022202,Pioneer Car Audio Remote Control - CDVC1,Car Audio System - Car Audio Remote,Pioneer,$35.00,pioneer car audio remote control  cdvc1,car audio system  car audio remote,pioneer,35.0,pioneer,False
203022472,Sony SCD-CE595 CD Player - SCDCE595,"CD-ROM, CD-R, CD-RW - CD-Text Playback - 5 Disc(s)",Sony,,sony scdce595 cd player  scdce595,cdrom cdr cdrw  cdtext playback  5 discs,sony,,sony,True
203023505,Sony CDP-CE375 CD Player/Changer - CDPCE375,"CD-ROM, CD-R, CD-RW - 5 Disc(s) - 32 Programmable Track(s)",Sony,$114.18,sony cdpce375 cd playerchanger  cdpce375,cdrom cdr cdrw  5 discs  32 programmable tracks,sony,114.18,sony,False
203024425,Denon DP-29F Analog Record Turntable - DP29F,Belt Drive,Denon,,denon dp29f analog record turntable  dp29f,belt drive,denon,,denon,True
203024998,Sony CDP-CX455 CD Player/Changer - CDPCX455,"CD-R, CD-RW, CD-ROM - MP3, CD-Text Playback - 400 Disc(s) - 32 Programmable Track(s)",Sony,$219.99,sony cdpcx455 cd playerchanger  cdpcx455,cdr cdrw cdrom  mp3 cdtext playback  400 discs  32 programmable tracks,sony,219.99,sony,False
203025174,Cordless Solo S2 Radar/Laser Detector - 010ES20A,,Escort,$279.99,cordless solo s2 radarlaser detector  010es20a,,escort,279.99,escort,False
203025423,Kenwood KDC-C669 Car CD Changer - KDCC669,CD-RW - CD-Text,Kenwood,,kenwood kdcc669 car cd changer  kdcc669,cdrw  cdtext,kenwood,,kenwood,True
203025446,Kenwood KCA-IP500 iPod Interface/Controller - KCAIP500,,Kenwood,$47.72,kenwood kcaip500 ipod interfacecontroller  kcaip500,,kenwood,47.72,kenwood,False
203025617,Sony Compact Disc Player/Recorder - RCDW500C,"CD-R, CD-RW, CD-ROM - CD-Text, MP3 Playback - 5 Disc(s) - 24 Programmable Track(s)",Sony,$219.76,sony compact disc playerrecorder  rcdw500c,cdr cdrw cdrom  cdtext mp3 playback  5 discs  24 programmable tracks,sony,219.76,sony,False
203065730,Apple V.92 Data/Fax USB Modem - MA034ZA,USB - RJ-11 Phoneline - 56 Kbps,Apple,$49.00,apple v92 datafax usb modem  ma034za,usb  rj11 phoneline  56 kbps,apple,49.0,apple,False
203069939,Universal MasterControl Universal Learning Remote Control - RF20,"Audio/Video, TV, VCR, DVD Player, CD Player, Cable Box, DVR, Audio System, Tape Deck, PC, Satellite Radio, iPod, Xbox 360, Lighting System - 50 ft, 100 ft - Universal Remote","UNIVERSAL REMOTE CONTROL, INC",,universal mastercontrol universal learning remote control  rf20,audiovideo tv vcr dvd player cd player cable box dvr audio system tape deck pc satellite radio ipod xbox 360 lighting system  50 ft 100 ft  universal remote,universal remote control inc,,universal,True
203086405,Garmin GPS Receiver Dash Mount - 010-10613-00,,Garmin,,garmin gps receiver dash mount  0101061300,,garmin,,garmin,True
203086857,Sony Remote Control - RMV310,"TV, VCR, DVD Player, Cable Box, Satellite Receiver, Amplifier, CD Player, DVR - 23 ft - Universal Remote",Sony,$14.72,sony remote control  rmv310,tv vcr dvd player cable box satellite receiver amplifier cd player dvr  23 ft  universal remote,sony,14.72,sony,False
203087319,GE Pre-Amplifier for Stereo Turntable - 23292,,GE,$23.72,ge preamplifier for stereo turntable  23292,,ge,23.72,ge,False
203087638,Denon DCM-390 5 Disc CD Changer - DCM390,,Denon,$348.00,denon dcm390 5 disc cd changer  dcm390,,denon,348.0,denon,False
203087681,Denon DP-300F Analog Record Turntable - DP300F,Belt Drive,Denon,$328.99,denon dp300f analog record turntable  dp300f,belt drive,denon,328.99,denon,False
203087865,Garmin Vehicle Suction Mount - 010-10609-00,,Garmin,$27.59,garmin vehicle suction mount  0101060900,,garmin,27.59,garmin,False
203088013,Sony DVPCX995V DVD Player,"DVD+RW, DVD-RW, CD-RW - DVD Video, Video CD, SVCD, SACD, MP3, JPEG Playback - 400 Disc(s) - Progressive Scan - Black",Sony,$249.99,sony dvpcx995v dvd player,dvdrw dvdrw cdrw  dvd video video cd svcd sacd mp3 jpeg playback  400 discs  progressive scan  black,sony,249.99,sony,False
203111113,Cuisinart Cordless Automatic Electric Kettle,,Cuisinart,$69.95,cuisinart cordless automatic electric kettle,,cuisinart,69.95,cuisinart,False
203111424,"Twin Tub DTT420 Washer (Top Loading, 10 Lbs.)",,Danby,$312.04,twin tub dtt420 washer top loading 10 lbs,,danby,312.04,danby,False
203111433,KitchenAid Pasta Roller And Cutter - KPRA,,KitchenAid,,kitchenaid pasta roller and cutter  kpra,,kitchenaid,,kitchenaid,True
203131412,LG Electronics 24' Front-Load All-In-One Washer and Dryer: Titanium,,LG Electronics,,lg electronics 24 frontload allinone washer and dryer titanium,,lg electronics,,lg,True
203131413,LG Electronics 24' Washer/Dryer Combo: White,,LG Electronics,,lg electronics 24 washerdryer combo white,,lg electronics,,lg,True
203131635,Griffin Elevator Desktop Stand for Portable Laptops - 1093-CURV2,Aluminum,Griffin,,griffin elevator desktop stand for portable laptops  1093curv2,aluminum,griffin,,griffin,True
203136102,LG Electronics 10 cu.ft. Cabinet Depth Refrigerator,,LG Electronics,,lg electronics 10 cuft cabinet depth refrigerator,,lg electronics,,lg,True
203136103,LG Electronics LRBP1031W 10 Cu. Ft. Refrigerator,,LG Electronics,,lg electronics lrbp1031w 10 cu ft refrigerator,,lg electronics,,lg,True
203136113,LG Navy Blue SteamWasher 27',,LG Electronics,,lg navy blue steamwasher 27,,lg electronics,,lg,True
203142438,Sony 17-in-1 External USB Memory Card Reader And Writer - MRW62E/S1/181,"17-in-1 - Memory Stick Duo, Memory Stick MagicGate Duo, Memory Stick PRO, Memory Stick PRO MagicGate, miniSD Card, MultiMediaCard (MMC), RS-MMC, CompactFlash (CF) Card, Secure Digital (SD) Card, Smar",Sony,,sony 17in1 external usb memory card reader and writer  mrw62es1181,17in1  memory stick duo memory stick magicgate duo memory stick pro memory stick pro magicgate minisd card multimediacard mmc rsmmc compactflash cf card secure digital sd card smar,sony,,sony,True
203142471,DIRECTDECK UNIVERSAL CASSETTE ADAPTER FOR MP3 PLAYERS - 7256-DDECK,,Griffin,,directdeck universal cassette adapter for mp3 players  7256ddeck,,griffin,,griffin,True
203150909,"DDW1805W 18-in. Portable Dishwasher (White, Energy Star)",,Danby,$474.36,ddw1805w 18in portable dishwasher white energy star,,danby,474.36,danby,False
203151776,White .5 cu. ft 1500 Watt Convection/Broiler/Toaster Oven,,Cuisinart,$149.00,white 5 cu ft 1500 watt convectionbroilertoaster oven,,cuisinart,149.0,cuisinart,False
203151779,DeLonghi 6-pc. Replacement Filters for Deep Fryer,,DeLonghi,,delonghi 6pc replacement filters for deep fryer,,delonghi,,delonghi,True
203151930,DeLonghi 4-Cup Drip Coffee Makers,,DeLonghi,,delonghi 4cup drip coffee makers,,delonghi,,delonghi,True
203154818,"Harmony EL6985A Vacuum (Canister, HEPA)",,Eureka,,harmony el6985a vacuum canister hepa,,eureka,,eureka,True
