id,name,description,price,name_clean,description_clean,price_clean,brand_clean,price_flag
17596,Sanus 13' - 30' Flat Panel TV Black Wall Mount - VM1B,Sanus 13' - 30' Flat Panel TV Black Wall Mount - VM1B/ Tilt And Swivel Motion/ Rigid Extruded Aluminum Construction/ Supports Up To 50 Lbs/ Black Finish,$69.99,sanus 13  30 flat panel tv black wall mount  vm1b,sanus 13  30 flat panel tv black wall mount  vm1b tilt and swivel motion rigid extruded aluminum construction supports up to 50 lbs black finish,69.99,sanus,False
17653,Sony HD DVC Tape - DVM63HD,Sony HD DVC Tape - DVM63HD/ 63 Minutes Recording Time/ High Definition Video Recording/ Designed For 1080i Or 720p HDV,,sony hd dvc tape  dvm63hd,sony hd dvc tape  dvm63hd 63 minutes recording time high definition video recording designed for 1080i or 720p hdv,,sony,True
17872,Sanus 15' - 40' Flat Panel TV Silver Wall Mount - VM400S,Sanus 15' - 40' Flat Panel TV Silver Wall Mount - VM400S/ Virtual Axis Tilt Adjustment System/ Hinged Arm Extend From 3.5' To 20'/ Durable Powder Coated Silver Finish,$219.99,sanus 15  40 flat panel tv silver wall mount  vm400s,sanus 15  40 flat panel tv silver wall mount  vm400s virtual axis tilt adjustment system hinged arm extend from 35 to 20 durable powder coated silver finish,219.99,sanus,False
17873,Sanus 15' - 40' Flat Panel TV Black Wall Mount - VM400B,Sanus 15' - 40' Flat Panel TV Black Wall Mount - VM400B/ Virtual Axis Tilt Adjustment System/ Hinged Arm Extend From 3.5' To 20'/ Durable Powder Coated Black Finish,,sanus 15  40 flat panel tv black wall mount  vm400b,sanus 15  40 flat panel tv black wall mount  vm400b virtual axis tilt adjustment system hinged arm extend from 35 to 20 durable powder coated black finish,,sanus,True
17906,Frigidaire Electric Dryer - FEQ1442WH,Frigidaire Electric Dryer - FEQ1442WH/ 5.8 Cubic Foot Super Capacity Drum/ 7 Auto Dry Cycles/ 4 Dryness Level Selections/ 90 Minute Timed Dry/ 4 Temperature Options/ White Finish,,frigidaire electric dryer  feq1442wh,frigidaire electric dryer  feq1442wh 58 cubic foot super capacity drum 7 auto dry cycles 4 dryness level selections 90 minute timed dry 4 temperature options white finish,,frigidaire,True
18040,Delonghi Oil Filters - FK8,Delonghi Oil Filters - FK8/ Made For Use With D895UX/ 3 Pack,$18.00,delonghi oil filters  fk8,delonghi oil filters  fk8 made for use with d895ux 3 pack,18.0,delonghi,False
18087,Danby Designer Portable Dishwasher - DDW1805WH,Danby Designer Portable Dishwasher - DDW1805WH/ 8 Place Settings Capacity/ Adjustable Upper Dish Rack/ 7 Wash Programs/ Three Tier Spray Wash System/ White Finish,,danby designer portable dishwasher  ddw1805wh,danby designer portable dishwasher  ddw1805wh 8 place settings capacity adjustable upper dish rack 7 wash programs three tier spray wash system white finish,,danby,True
18202,Canon Optura/Elura Accessory Kit - ACCESSORYKIT,Canon Optura/Elura Accessory Kit - ACCESSORYKIT/ BP-2L14 Battery/ Carrying Case/ Mini DV Tape.,,canon opturaelura accessory kit  accessorykit,canon opturaelura accessory kit  accessorykit bp2l14 battery carrying case mini dv tape,,canon,True
18441,Mosquito Magnet Defender Replacement Net - MM4000NET1,Mosquito Magnet Defender Replacement Net - MM4000NET1/ 1-Pack,,mosquito magnet defender replacement net  mm4000net1,mosquito magnet defender replacement net  mm4000net1 1pack,,mosquito,True
18516,Panasonic Genius Countertop Microwave In White - NNH965WH,Panasonic Genius Countertop White Microwave - NNH965WH/ 2.2 Cubic Foot/ Inverter Turbo Defrost/ Child Safety Lock/ Versatile Function Key/ White Finish,,panasonic genius countertop microwave in white  nnh965wh,panasonic genius countertop white microwave  nnh965wh 22 cubic foot inverter turbo defrost child safety lock versatile function key white finish,,panasonic,True
18524,Weber Performer 22-1/2' Charcoal Grill - 848001,Weber Performer 22-1/2' Charcoal Grill - 848001/ Push-Button Igniter/ Porcelain-Enameled Bowl And Lid/ Dual-Purpose Themometer/ Crackproof All-Weather Wheels/ Blue Lid Finish/ Assembly Required,$329.00,weber performer 2212 charcoal grill  848001,weber performer 2212 charcoal grill  848001 pushbutton igniter porcelainenameled bowl and lid dualpurpose themometer crackproof allweather wheels blue lid finish assembly required,329.0,weber,False
18564,Whirlpool 24' Built-In Dishwasher - DU1055BK,Whirlpool 24' Built-In Dishwasher - DU1055BK/ 14-Five Piece Place Setting Super Capacity Tub/ 5 Level Direct Feed SheerClean Wash System/ 4 Cycles/ AnyWare Plus Silverware Basket/ Quiet Partner I Sound Package/ Energy Star Qualified/ Black Finish,$397.00,whirlpool 24 builtin dishwasher  du1055bk,whirlpool 24 builtin dishwasher  du1055bk 14five piece place setting super capacity tub 5 level direct feed sheerclean wash system 4 cycles anyware plus silverware basket quiet partner i sound package energy star qualified black finish,397.0,whirlpool,False
18567,Whirlpool 24' Built-In Dishwasher - DU1055SS,Whirlpool 24' Built-In Dishwasher - DU1055SS/ 14-Five Piece Place Setting Super Capacity Tub/ 5 Level Direct Feed SheerClean Wash System/ 4 Cycles/ Soak And Scour Option/ AnyWare Plus Silverware Basket/ Quiet Partner I Sound Package/ Energy Star Qualified/ Black On Stainless Finish,$491.00,whirlpool 24 builtin dishwasher  du1055ss,whirlpool 24 builtin dishwasher  du1055ss 14five piece place setting super capacity tub 5 level direct feed sheerclean wash system 4 cycles soak and scour option anyware plus silverware basket quiet partner i sound package energy star qualified black on stainless finish,491.0,whirlpool,False
18837,Cuisinart Countertop Griddler - GR4,Cuisinart Countertop Griddler - GR4/ Nonstick Grill/ Knob Selector/ Light Indicator/ Temperature Controls/ Cleaning/Scraping Tool Included,,cuisinart countertop griddler  gr4,cuisinart countertop griddler  gr4 nonstick grill knob selector light indicator temperature controls cleaningscraping tool included,,cuisinart,True
18960,Nikon AF Speedlight Accessory - SB600,Nikon AF Speedlight Accessory - SB600/ Versatile Remote Speedlight/ i-TTL Flash Control/ FV Lock (Flash Value Lock)/ Auto FP High Speed Sync Mode,,nikon af speedlight accessory  sb600,nikon af speedlight accessory  sb600 versatile remote speedlight ittl flash control fv lock flash value lock auto fp high speed sync mode,,nikon,True
18970,Panasonic Genius Countertop Microwave In Black - NNH965BK,Panasonic Genius Countertop Microwave - NNH965BK/ 2.2 Cubic Foot/ Inverter Turbo Defrost/ Child Safety Lock/ Versatile Function Key/ Black Finish/,,panasonic genius countertop microwave in black  nnh965bk,panasonic genius countertop microwave  nnh965bk 22 cubic foot inverter turbo defrost child safety lock versatile function key black finish,,panasonic,True
19112,Sony Soft Cyber-Shot Carrying Case - LCSCST,Sony Soft Cyber-Shot Carrying Case - LCSCST/ Sturdy Nylon Construction/ Compact And Very Lightweight/ Stylish Black Design,$14.00,sony soft cybershot carrying case  lcscst,sony soft cybershot carrying case  lcscst sturdy nylon construction compact and very lightweight stylish black design,14.0,sony,False
19132,Pioneer XM Digital Satellite Tuner for Pioneer Headunits - GEXP920XM,Pioneer XM Digital Satellite Tuner For Pioneer Headunits - GEXP920XM/ SAT Radio Ready/ XM Ready/ Built-In FM Modulator/ 18- Station/ 6- Button Presets/ Magne Mount Installation,$98.00,pioneer xm digital satellite tuner for pioneer headunits  gexp920xm,pioneer xm digital satellite tuner for pioneer headunits  gexp920xm sat radio ready xm ready builtin fm modulator 18 station 6 button presets magne mount installation,98.0,pioneer,False
19141,Sanus Universal Projector Ceiling Mount -  Black Finish - VMPR1B,Sanus Universal Projector Ceiling Mount - VMPR1B/ Designed For DLP And LCD Projectors/ Quick Release Mechanism/ 50 Lbs Capacity/ Black Finish,$129.99,sanus universal projector ceiling mount   black finish  vmpr1b,sanus universal projector ceiling mount  vmpr1b designed for dlp and lcd projectors quick release mechanism 50 lbs capacity black finish,129.99,sanus,False
19204,OmniMount G-303 Gray Stellar Series Audio Tower - G303GR,OmniMount G-303 Gray Stellar Series Audio Tower - G303GR/ Supports Tabletop Flat Panels/ Three Floating Shelf Design/ Integrated Cable Management/ Gray Finish,,omnimount g303 gray stellar series audio tower  g303gr,omnimount g303 gray stellar series audio tower  g303gr supports tabletop flat panels three floating shelf design integrated cable management gray finish,,omnimount,True
19358,Sennheiser RF Wireless Headphones - RS140,Sennheiser RF Wireless Headphones - RS140/ Switchable Compression/ Balance Control For Right/Left Volume Adjustment/ High Output Level/ Intelligent Auto-Tuning With Memory Function/ Self-Learning Automatic Level Control/ Easy Recharging,,sennheiser rf wireless headphones  rs140,sennheiser rf wireless headphones  rs140 switchable compression balance control for rightleft volume adjustment high output level intelligent autotuning with memory function selflearning automatic level control easy recharging,,sennheiser,True
19604,Kenwood iPod Mobile Interface - KCAIP500,"Kenwood iPod Mobile Interface - KCAIP500/ Compatible With Most Kenwood Receivers/ Text Display, Multiple Search Mode/ Powers And Charges iPod",$49.99,kenwood ipod mobile interface  kcaip500,kenwood ipod mobile interface  kcaip500 compatible with most kenwood receivers text display multiple search mode powers and charges ipod,49.99,kenwood,False
19628,Pioneer Wired Marine Remote Control Display - CDMR80D,Pioneer Wired Marine Remote Control Display - CDMR80D/ Compatible With Pioneer Headunits/ Satellite Radio Text Indications/ ATT (Volume Attenuator) Button,$149.00,pioneer wired marine remote control display  cdmr80d,pioneer wired marine remote control display  cdmr80d compatible with pioneer headunits satellite radio text indications att volume attenuator button,149.0,pioneer,False
19631,Bose Second Zone Remote - PMC2,"Bose Second Zone Remote - PMC2/ Controls Lifestyle 38 Or 48 Media Center/ TV, VCR, Cable Box, Satellite Receiver/ Accesses Digitally Stored CDs In UMusic System",$149.00,bose second zone remote  pmc2,bose second zone remote  pmc2 controls lifestyle 38 or 48 media center tv vcr cable box satellite receiver accesses digitally stored cds in umusic system,149.0,bose,False
19672,Sony 400-Disc DVD/SA-CD/CD Mega Changer - DVPCX995V,"Sony 400-Disc DVD, SACD & CD Mega Changer - DVPCX995V/ Super Audio CD Playback/ DVD-RW/DVD-R/DVD+RW/DVD+R Playback/ 12 Bit Video DAC/ Dolby Digital And Dts/ Advanced SmoothScan Technology/ Instant Replay/ Back Ground Graphics/ Black Finish",,sony 400disc dvdsacdcd mega changer  dvpcx995v,sony 400disc dvd sacd  cd mega changer  dvpcx995v super audio cd playback dvdrwdvdrdvdrwdvdr playback 12 bit video dac dolby digital and dts advanced smoothscan technology instant replay back ground graphics black finish,,sony,True
19676,Sanus 32' - 84' Flat Panel TV Black Tilting Wall Mount - VMPL3B,Sanus 32' - 84' Flat Panel TV Black Tilting Wall Mount - VMPL3B/ Virtual Axis Tilt Adjustment System/ Supports Up To 280 Lbs./ Fits Most Large Flat Panel LCD TVs/ Easy To Install/ Black Finish,,sanus 32  84 flat panel tv black tilting wall mount  vmpl3b,sanus 32  84 flat panel tv black tilting wall mount  vmpl3b virtual axis tilt adjustment system supports up to 280 lbs fits most large flat panel lcd tvs easy to install black finish,,sanus,True
20447,Sony DVD-R Recordable Camcorder Media - 3DMR30L1H,"Sony DVD-R Recordable Camcorder Media 3 Pack - 3DMR30L1H/ 30 Minute, 1.4 GB/ Accucore Technology/ Store Digital Video, Audio And Multimedia Files/ 3 Pack",$9.99,sony dvdr recordable camcorder media  3dmr30l1h,sony dvdr recordable camcorder media 3 pack  3dmr30l1h 30 minute 14 gb accucore technology store digital video audio and multimedia files 3 pack,9.99,sony,False
20448,Sony VAIO Neoprene Laptop Carrying Case - Black Finish - VGPAMC3,"Sony VAIO Neoprene Laptop Carrying Case - VGPAMC3/ Compatible With VAIO A Series 15' And FS Series 15.4' Widescreen Notebooks/ Helps Protect Your Notebook From Scratches, Spills And Dings/ Neoprene Offers Durable And Water-Resistant Protection",$22.00,sony vaio neoprene laptop carrying case  black finish  vgpamc3,sony vaio neoprene laptop carrying case  vgpamc3 compatible with vaio a series 15 and fs series 154 widescreen notebooks helps protect your notebook from scratches spills and dings neoprene offers durable and waterresistant protection,22.0,sony,False
20450,Canon Color Ink Tank - CL41CL,"Canon Color Ink Tank - CL41CL/ Compatible With The Pixma iP1600, MP170 Printers",$24.00,canon color ink tank  cl41cl,canon color ink tank  cl41cl compatible with the pixma ip1600 mp170 printers,24.0,canon,False
20453,Canon Cyan Ink Tank - Cyan - CLI8C,"Canon Cyan Ink Tank - CLI8C/ Compatible With The Pixma iP4200, iP5200, iP5200R, iP6600D, MP500, MP800 Printers",$16.00,canon cyan ink tank  cyan  cli8c,canon cyan ink tank  cli8c compatible with the pixma ip4200 ip5200 ip5200r ip6600d mp500 mp800 printers,16.0,canon,False
20454,Canon Magenta Ink Tank - Magenta - CLI8M,"Canon Magenta Ink Tank - CLI8M/ Compatible With The Pixma iP4200, iP5200, iP5200R, iP6600D, MP500, MP800 Printers",$16.00,canon magenta ink tank  magenta  cli8m,canon magenta ink tank  cli8m compatible with the pixma ip4200 ip5200 ip5200r ip6600d mp500 mp800 printers,16.0,canon,False
20458,Canon Cyan Photo Ink Cartridge - Cyan - CLI8PC,Canon Cyan Photo Ink Cartridge - CLI8PC/ Compatible With The Pixma iP6600D Printer,$16.00,canon cyan photo ink cartridge  cyan  cli8pc,canon cyan photo ink cartridge  cli8pc compatible with the pixma ip6600d printer,16.0,canon,False
20459,Canon Magenta Photo Ink Cartridge - Magenta - CLI8PM,Canon Magenta Photo Ink Cartridge - CLI8PM/ Compatible With The Pixma iP6600D Printer,$16.00,canon magenta photo ink cartridge  magenta  cli8pm,canon magenta photo ink cartridge  cli8pm compatible with the pixma ip6600d printer,16.0,canon,False
20461,Canon Yellow Ink Cartridge - Yellow - CLI8Y,"Canon Yellow Ink Cartridge - CLI8Y/ Compatible With The Pixma iP4200, iP5200,  iP5200R, iP6600D, MP500, MP800 Printers",$16.00,canon yellow ink cartridge  yellow  cli8y,canon yellow ink cartridge  cli8y compatible with the pixma ip4200 ip5200  ip5200r ip6600d mp500 mp800 printers,16.0,canon,False
20466,Canon Black Ink Cartridge - Black - PG40BK,"Canon Black Ink Cartridge - PG40BK/ Compatible With The Pixma iP1600, MP170 Printers",$19.00,canon black ink cartridge  black  pg40bk,canon black ink cartridge  pg40bk compatible with the pixma ip1600 mp170 printers,19.0,canon,False
20532,Belkin Pro Series 16 Ft.  USB 2.0 Cable - F3U13316,Belkin Pro Series 16 Ft. USB 2.0 Device Cable - F3U13316/ Hi-Speed Data Transfer To 480Mbps/ Impedance Matched Twisted Pair Construction/ Gold Plated Copper Contacts/ 16 Feet,,belkin pro series 16 ft  usb 20 cable  f3u13316,belkin pro series 16 ft usb 20 device cable  f3u13316 hispeed data transfer to 480mbps impedance matched twisted pair construction gold plated copper contacts 16 feet,,belkin,True
20534,Pioneer Voice Command Pack - Black Finish - CDVC1,"Pioneer Voice Command Pack - CDVC1/ Microphone And Steering Wheel Remote Control/ Use Your Voice To Control Navigation, Audio, And Video Functions/ Compatible With AVICN2 And AVICN1",$48.00,pioneer voice command pack  black finish  cdvc1,pioneer voice command pack  cdvc1 microphone and steering wheel remote control use your voice to control navigation audio and video functions compatible with avicn2 and avicn1,48.0,pioneer,False
21047,Sony VAIO Neoprene Notebook With AC Adapter Case - Black Finish - VGPAMC2,"Sony VAIO Neoprene Notebook With AC Adapter Case - VGPAMC2/ Helps Protect Your Notebook From Scratches, Spills And Dings/ Neoprene Offers Durable, Water-Resistant Protection/ Fits 17' Widescreen Notebooks",$24.00,sony vaio neoprene notebook with ac adapter case  black finish  vgpamc2,sony vaio neoprene notebook with ac adapter case  vgpamc2 helps protect your notebook from scratches spills and dings neoprene offers durable waterresistant protection fits 17 widescreen notebooks,24.0,sony,False
